age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39,2,180477,5,14,4,9,1,4,1,0,0,60,39,>50K
28,2,123147,7,10,4,12,1,4,0,4865,0,40,39,<=50K
30,2,111415,2,13,2,3,0,4,1,0,0,45,39,>50K
41,1,107327,1,11,0,9,4,4,0,0,0,40,39,<=50K
52,1,146565,0,12,0,7,1,4,0,4865,0,30,39,<=50K
36,2,267556,4,9,2,2,0,4,1,4064,0,40,39,<=50K
47,2,284871,2,13,2,3,0,4,1,0,1887,40,39,>50K
32,0,145983,7,10,2,12,5,4,0,0,0,40,39,<=50K
21,2,250647,7,10,4,0,2,4,1,0,0,30,27,<=50K
60,2,226949,4,9,0,0,4,4,0,0,0,37,39,<=50K
54,4,33863,4,9,2,4,0,4,1,0,0,60,39,>50K
32,1,40444,5,14,4,9,1,4,1,0,0,50,39,<=50K
61,2,54373,7,10,2,11,0,4,1,0,0,40,39,<=50K
21,2,52753,4,9,4,2,1,4,1,0,1504,40,39,<=50K
29,4,104423,7,10,2,3,2,4,1,4386,0,45,39,>50K
43,2,243380,7,10,2,0,0,4,1,0,0,40,39,<=50K
42,2,230684,2,13,2,9,0,4,1,5013,0,40,39,<=50K
33,2,132601,7,10,2,3,0,4,1,0,0,45,39,<=50K
47,2,193285,4,9,2,7,5,2,0,5013,0,40,39,<=50K
51,2,279156,4,9,2,3,0,4,1,7298,0,40,39,>50K
28,2,339372,7,10,4,11,1,4,1,0,0,40,39,<=50K
61,2,101265,7,10,0,0,4,4,0,0,0,43,39,<=50K
23,2,117789,2,13,4,9,1,4,0,0,0,60,39,<=50K
22,2,139190,4,9,4,2,3,4,1,0,0,50,39,<=50K
35,2,185556,5,14,2,9,0,4,1,0,1887,40,39,>50K
53,0,84278,2,13,2,3,0,4,1,0,0,48,39,>50K
36,2,185405,4,9,2,0,0,4,1,0,0,50,39,>50K
23,2,346480,4,9,4,0,1,4,0,0,0,50,39,<=50K
51,1,349431,4,9,2,2,0,4,1,4386,0,40,39,>50K
31,2,219619,4,9,4,11,2,4,1,0,0,48,39,<=50K
28,1,127491,4,9,5,0,1,4,0,5721,0,40,39,<=50K
26,4,253899,2,13,0,11,1,4,1,0,0,40,39,<=50K
32,2,155232,2,13,0,10,1,2,1,0,0,60,39,>50K
43,2,182437,2,13,4,9,1,4,1,0,0,45,39,>50K
49,1,358668,3,16,2,9,0,4,1,0,0,45,39,>50K
45,2,126141,2,13,2,3,0,4,1,0,0,40,39,>50K
25,2,117833,2,13,4,9,1,4,0,0,1876,40,39,<=50K
46,2,249686,6,15,5,9,1,4,1,0,0,50,39,>50K
44,4,219591,7,10,2,2,0,4,1,0,0,40,39,<=50K
25,2,221757,4,9,2,6,0,4,1,0,0,40,39,<=50K
30,2,80625,2,13,4,3,1,4,1,0,0,40,39,<=50K
54,2,185407,2,13,2,3,0,4,1,0,0,60,39,>50K
34,2,163110,2,13,2,2,0,4,1,0,0,45,39,>50K
34,6,24504,4,9,4,14,1,4,1,0,0,40,39,<=50K
30,2,159187,2,13,2,9,0,4,1,0,1902,55,39,>50K
21,2,100462,1,11,4,3,3,4,0,2174,0,60,39,<=50K
27,2,192936,2,13,4,9,1,4,0,0,0,40,39,<=50K
29,2,145011,7,10,4,2,3,4,1,0,0,40,39,<=50K
60,3,181196,7,10,2,3,0,4,1,0,0,40,39,>50K
27,2,60288,5,14,4,11,3,4,0,0,0,40,39,<=50K
57,4,84231,7,10,2,7,0,4,1,0,0,48,39,<=50K
29,2,168138,2,13,2,10,0,4,1,0,0,40,39,>50K
34,2,113530,2,13,2,3,0,4,1,0,0,40,39,<=50K
27,2,321896,4,9,4,7,1,4,1,0,0,40,39,<=50K
31,2,145791,1,11,0,12,4,4,0,0,0,40,39,<=50K
31,2,131425,2,13,2,2,0,4,1,0,0,40,39,<=50K
20,2,494784,4,9,4,11,2,2,0,0,0,35,39,<=50K
41,1,26669,7,10,0,3,1,4,0,0,0,40,39,<=50K
38,2,191479,7,10,0,3,3,2,0,0,0,40,39,<=50K
21,2,86625,7,10,4,6,3,4,1,0,0,40,0,<=50K
64,5,111795,2,13,2,2,0,4,1,0,0,45,39,>50K
31,2,364657,7,10,2,3,0,4,1,0,0,50,11,>50K
42,4,436107,0,12,2,13,0,4,1,0,0,50,39,<=50K
35,2,272476,0,12,2,7,5,4,0,0,0,35,39,>50K
36,0,47310,7,10,0,3,4,2,0,0,0,40,39,>50K
26,1,265230,2,13,4,9,1,2,0,0,0,40,39,<=50K
40,2,150471,0,12,0,7,1,4,0,0,0,40,39,<=50K
33,2,176673,4,9,4,6,1,2,0,0,0,40,39,<=50K
45,0,235891,0,12,4,0,1,4,1,0,0,40,4,<=50K
41,2,163287,4,9,2,9,0,4,1,7688,0,43,39,>50K
29,2,164040,4,9,2,7,0,4,1,0,0,40,39,<=50K
46,1,324561,5,14,2,9,5,4,0,0,0,45,39,>50K
48,2,99127,0,12,2,13,0,4,1,0,0,45,39,<=50K
38,2,334999,4,9,2,11,0,4,1,0,0,45,39,<=50K
35,2,65876,4,9,2,2,0,4,1,0,0,40,39,<=50K
59,1,105866,2,13,2,10,0,2,1,0,0,30,39,<=50K
27,2,214858,4,9,2,7,3,4,1,0,0,40,39,<=50K
43,2,154076,7,10,2,5,0,4,1,0,0,40,39,>50K
30,2,97723,4,9,4,6,3,4,1,0,0,45,39,<=50K
24,2,233499,7,10,2,13,0,4,1,0,0,40,39,>50K
25,2,236977,4,9,5,2,3,4,1,0,0,40,26,<=50K
39,2,347814,0,12,4,7,3,4,0,0,0,56,39,<=50K
36,1,197495,2,13,0,9,4,2,0,0,0,40,39,<=50K
20,6,337488,7,10,4,14,3,2,1,0,0,30,39,<=50K
20,2,396722,7,10,4,11,1,4,0,0,0,40,39,<=50K
22,0,146538,4,9,4,0,3,4,1,0,0,40,39,<=50K
41,2,144778,4,9,2,2,0,4,1,0,0,40,39,<=50K
35,2,169672,7,10,2,2,0,4,1,0,0,40,39,<=50K
54,5,103179,3,16,2,3,0,4,1,0,1902,50,39,>50K
43,2,178976,4,9,4,0,4,4,0,0,0,40,39,<=50K
30,2,158200,6,15,4,9,3,1,0,0,0,40,0,<=50K
38,0,172571,7,10,0,0,1,4,1,0,0,40,39,>50K
54,4,226735,4,9,2,7,0,2,1,0,0,45,39,<=50K
39,2,148015,4,9,4,6,1,2,0,0,0,52,39,<=50K
32,2,199529,7,10,5,12,1,0,1,0,1980,40,39,<=50K
24,6,67586,1,11,2,14,5,2,0,0,0,35,39,<=50K
22,2,88126,2,13,4,3,3,4,1,0,0,40,39,<=50K
34,2,226296,4,9,2,7,0,4,1,0,0,40,39,>50K
53,0,186087,4,9,0,12,4,4,1,0,0,40,39,<=50K
32,2,27856,7,10,4,0,1,4,0,0,0,40,39,<=50K
68,4,234859,7,10,2,7,0,4,1,0,0,30,39,<=50K
28,2,207473,7,10,2,13,0,4,1,0,0,40,8,<=50K
54,2,179291,7,10,2,9,0,2,1,0,0,56,14,>50K
21,6,253190,7,10,4,14,3,4,1,0,0,48,39,<=50K
52,2,92968,2,13,5,3,4,4,0,0,0,40,0,<=50K
25,2,209286,7,10,2,2,0,4,1,0,0,40,39,<=50K
30,2,122889,5,14,2,9,0,1,1,0,0,50,19,>50K
33,2,112358,7,10,4,7,1,4,1,0,0,32,39,<=50K
49,2,176341,2,13,4,12,4,1,0,0,0,40,19,<=50K
42,1,177937,2,13,0,9,1,4,1,0,0,50,0,<=50K
69,3,106395,4,9,2,7,0,4,1,0,0,40,39,>50K
61,2,167138,4,9,0,3,1,4,0,0,0,40,39,<=50K
34,2,213887,7,10,2,2,0,4,1,0,0,40,39,<=50K
28,2,185647,7,10,2,2,0,4,1,0,0,45,39,<=50K
19,2,143360,4,9,4,6,3,4,0,0,0,34,39,<=50K
31,4,176862,7,10,2,2,0,4,1,0,0,40,39,<=50K
32,0,97614,7,10,4,3,1,4,1,0,0,40,39,<=50K
53,2,196763,0,12,4,3,1,4,0,0,0,60,39,<=50K
46,2,306183,4,9,4,0,4,4,0,0,0,37,39,<=50K
48,6,193047,4,9,2,14,0,4,1,0,0,40,39,>50K
19,2,106273,7,10,4,11,3,4,0,0,0,38,39,<=50K
40,2,222756,7,10,2,6,0,4,1,0,0,40,39,>50K
46,2,247286,7,10,0,11,4,4,0,0,0,40,39,<=50K
36,2,224566,0,12,4,9,1,4,1,0,1669,45,39,<=50K
57,2,204751,7,10,2,2,0,4,1,0,0,40,39,>50K
59,2,258579,7,10,2,13,0,4,1,3103,0,35,39,>50K
36,2,162424,4,9,2,2,0,4,1,0,0,45,39,<=50K
29,2,263005,5,14,2,3,0,4,1,0,0,45,11,<=50K
49,3,26502,2,13,0,9,4,4,1,6497,0,45,39,<=50K
42,2,369131,0,12,2,11,0,4,1,0,0,55,39,>50K
46,2,405309,4,9,2,3,0,4,1,0,0,40,39,<=50K
40,2,106698,0,12,0,13,4,4,0,0,0,40,39,<=50K
48,2,117251,4,9,6,0,1,4,0,0,0,32,39,<=50K
30,2,217296,1,11,2,0,5,4,0,0,0,35,39,<=50K
58,2,34788,7,10,2,11,0,4,1,0,1887,40,39,>50K
43,2,143368,4,9,0,4,1,2,1,0,0,40,39,<=50K
53,1,86600,4,9,2,7,0,2,1,0,0,40,39,<=50K
45,2,55720,2,13,2,9,0,4,1,0,0,40,39,>50K
38,2,186145,7,10,2,11,5,4,0,0,0,40,39,>50K
42,4,96524,2,13,2,11,0,4,1,0,0,40,39,>50K
24,1,187397,7,10,4,10,4,3,1,1151,0,40,39,<=50K
63,2,181153,4,9,2,11,0,4,1,0,0,35,39,<=50K
25,1,375170,7,10,4,0,3,2,0,0,0,35,39,<=50K
37,2,360743,7,10,2,2,0,2,1,0,0,40,39,<=50K
28,4,420054,4,9,2,2,0,4,1,0,0,40,22,<=50K
31,2,137681,7,10,2,7,0,4,1,0,0,40,39,<=50K
44,2,101214,2,13,0,11,4,4,1,0,0,44,39,>50K
42,1,213019,5,14,4,9,1,4,0,0,0,40,39,>50K
45,2,207540,3,16,5,3,4,4,1,0,0,40,39,>50K
52,2,145333,2,13,0,11,1,4,1,0,0,60,39,<=50K
40,2,107306,2,13,2,3,0,4,1,0,0,40,39,>50K
26,2,195327,4,9,4,11,3,4,1,0,0,40,39,<=50K
55,2,196126,2,13,5,2,1,4,1,0,0,40,0,<=50K
27,2,197905,7,10,2,7,0,4,1,0,0,40,39,<=50K
35,2,172571,2,13,2,9,0,4,1,0,0,50,39,<=50K
26,2,210714,4,9,2,13,0,4,1,0,0,52,39,>50K
22,2,183083,7,10,4,6,1,4,0,0,0,35,39,<=50K
51,2,99185,2,13,2,3,0,4,1,0,0,60,39,>50K
33,2,283921,7,10,2,2,0,4,1,0,0,40,39,<=50K
41,1,396467,0,12,2,3,0,2,1,0,0,50,39,>50K
50,2,158680,5,14,2,3,0,4,1,0,0,50,39,>50K
26,2,202091,4,9,2,0,5,4,0,0,0,40,39,<=50K
21,2,285127,4,9,4,5,1,2,0,0,0,40,39,<=50K
53,2,218630,4,9,2,6,0,4,1,0,0,40,39,>50K
32,3,99309,4,9,2,3,0,4,1,0,0,40,39,>50K
22,2,122272,2,13,4,0,3,4,0,0,0,35,39,<=50K
47,0,44257,2,13,3,3,1,4,1,0,0,60,39,>50K
51,3,194995,7,10,2,3,0,4,1,0,0,45,39,>50K
42,5,345969,2,13,2,3,0,4,1,0,0,48,39,>50K
28,2,31842,2,13,4,3,3,4,1,0,0,40,39,<=50K
29,2,143582,4,9,2,0,5,1,0,0,0,35,40,<=50K
50,2,161438,4,9,2,3,0,4,1,0,0,50,39,>50K
22,2,317019,7,10,4,7,1,4,0,0,0,30,39,<=50K
47,4,158451,7,10,0,7,1,4,0,0,0,45,39,<=50K
46,4,176319,4,9,2,11,3,4,0,7298,0,40,39,>50K
58,3,258883,2,13,2,9,0,4,1,0,0,60,39,>50K
62,2,26966,7,10,6,0,1,4,0,0,0,40,39,<=50K
47,2,202812,5,14,2,9,0,4,1,0,0,40,0,>50K
59,2,35411,4,9,6,6,1,4,0,0,0,40,39,<=50K
41,2,190885,4,9,5,7,4,4,0,0,0,40,26,<=50K
31,2,182162,4,9,2,0,5,4,0,0,0,37,39,<=50K
18,2,352640,4,9,4,0,3,4,0,0,0,40,39,<=50K
64,4,213945,4,9,2,2,0,4,1,0,0,50,39,<=50K
47,4,102583,2,13,4,11,1,4,1,0,0,35,39,<=50K
68,2,225612,2,13,6,11,1,4,1,0,0,35,39,>50K
32,2,241802,4,9,2,7,5,3,0,0,0,40,39,<=50K
37,2,305259,0,12,0,3,1,4,0,0,0,48,39,<=50K
29,2,140830,4,9,4,7,3,4,0,0,0,40,39,<=50K
44,2,291568,4,9,2,4,0,3,1,0,0,40,39,<=50K
46,2,203067,6,15,2,9,0,4,1,0,0,40,39,>50K
19,6,252752,4,9,4,14,3,2,1,0,0,35,39,<=50K
65,6,404601,4,9,2,14,0,4,1,2414,0,30,39,<=50K
52,1,100226,2,13,2,0,5,4,0,0,0,40,39,>50K
40,2,63503,2,13,2,3,0,4,1,0,0,40,39,>50K
30,2,187618,4,9,2,3,0,4,1,0,0,50,39,<=50K
32,2,272376,0,12,4,0,1,4,0,0,0,40,39,<=50K
32,4,173854,2,13,0,9,2,4,1,0,0,35,39,>50K
37,2,278924,4,9,0,11,1,4,1,0,0,40,39,<=50K
51,3,124963,5,14,2,11,0,4,1,0,0,40,39,>50K
29,2,211299,1,11,4,11,1,2,1,0,0,45,39,<=50K
48,2,192791,4,9,2,6,0,4,1,0,0,40,39,<=50K
28,2,46868,5,14,4,12,1,4,0,0,0,40,39,<=50K
55,1,31365,2,13,6,9,1,4,0,0,0,40,39,>50K
38,2,108907,4,9,0,6,4,4,1,0,0,40,0,<=50K
33,2,268571,7,10,2,7,0,4,1,0,0,40,39,<=50K
33,2,213813,7,10,0,12,4,4,0,0,0,40,39,<=50K
29,2,241667,5,14,4,9,1,4,0,0,0,45,39,<=50K
37,2,160920,7,10,2,11,0,4,1,0,0,45,39,<=50K
50,2,107265,4,9,2,13,0,4,1,0,0,50,39,>50K
23,2,167424,7,10,4,7,3,4,0,0,0,35,39,<=50K
21,2,325923,7,10,4,12,3,4,1,0,0,35,39,<=50K
47,1,183486,2,13,2,9,5,4,0,0,0,50,39,>50K
36,0,153066,5,14,2,9,0,4,1,0,0,40,39,>50K
62,3,56248,2,13,2,4,0,4,1,0,2415,60,39,>50K
65,2,105252,4,9,2,12,0,4,1,0,0,40,39,>50K
46,4,168195,6,15,2,9,0,4,1,0,1902,45,39,>50K
33,2,146440,7,10,2,2,0,4,1,0,1740,40,39,<=50K
57,6,155259,7,10,0,14,1,4,0,0,0,40,39,<=50K
53,4,98829,2,13,2,9,0,4,1,0,0,50,39,<=50K
47,3,239321,2,13,2,11,0,4,1,0,0,40,39,>50K
62,3,134768,5,14,2,11,0,4,1,0,0,35,39,<=50K
27,2,47907,2,13,4,0,1,4,0,0,0,43,39,<=50K
23,2,114357,4,9,4,12,3,4,1,0,0,50,39,<=50K
27,2,189462,5,14,4,9,1,4,0,0,1504,45,39,<=50K
39,2,90646,1,11,0,0,4,4,0,0,0,40,39,<=50K
25,2,232914,2,13,2,0,5,2,0,0,0,38,39,<=50K
23,2,27776,4,9,2,7,0,4,1,0,0,40,39,<=50K
29,2,137476,2,13,2,9,5,4,0,0,0,35,39,>50K
30,2,100734,2,13,2,9,5,4,0,0,0,38,39,<=50K
34,2,111746,4,9,5,2,1,4,1,0,0,45,32,<=50K
20,2,151780,1,11,4,11,1,2,0,0,0,35,39,<=50K
38,5,203628,2,13,2,9,0,4,1,0,0,45,39,>50K
21,2,273403,1,11,4,7,1,4,0,0,0,50,39,<=50K
36,5,37931,4,9,2,10,0,4,1,0,0,48,39,>50K
61,2,97030,7,10,0,7,1,4,0,0,0,30,39,<=50K
30,2,54608,7,10,2,6,0,4,1,0,0,48,39,<=50K
26,2,108542,7,10,2,0,0,4,1,0,0,40,39,>50K
27,2,253814,2,13,2,12,5,4,0,0,0,40,39,>50K
45,2,421412,4,9,2,6,0,4,1,0,0,45,39,>50K
47,2,207140,4,9,0,0,1,4,0,0,0,38,39,<=50K
29,2,46987,4,9,4,0,1,4,0,0,0,55,39,<=50K
34,1,229531,0,12,2,9,0,4,1,0,0,60,39,<=50K
42,4,320744,4,9,2,11,0,4,1,3908,0,45,39,<=50K
43,2,397280,0,12,4,9,1,4,1,0,0,50,39,>50K
27,2,101618,4,9,2,3,0,4,1,0,0,50,39,<=50K
46,0,332727,7,10,2,2,0,4,1,0,0,40,39,>50K
39,2,115215,4,9,4,13,3,4,1,0,0,40,39,<=50K
33,2,178449,7,10,4,0,1,4,1,0,0,49,39,<=50K
42,2,185267,1,11,2,0,0,4,1,0,0,32,39,<=50K
29,2,85572,2,13,2,3,5,4,0,0,0,42,39,>50K
27,2,83517,4,9,4,13,3,4,1,0,0,60,39,<=50K
43,4,194726,4,9,0,2,3,4,1,0,0,35,39,<=50K
23,2,322674,7,10,4,5,1,4,1,0,0,40,39,<=50K
40,1,34540,5,14,0,9,4,4,0,0,0,44,39,<=50K
30,2,194901,4,9,4,11,2,4,1,0,0,40,39,<=50K
65,4,78875,7,10,2,3,0,4,1,2290,0,40,39,<=50K
28,2,51461,5,14,2,9,0,4,1,0,0,60,39,<=50K
43,1,92374,5,14,2,9,5,2,0,0,0,35,39,>50K
18,2,210932,4,9,4,0,3,4,0,0,0,40,39,<=50K
46,2,145290,7,10,2,2,0,4,1,0,0,40,39,<=50K
23,2,198992,4,9,4,0,3,4,0,0,0,35,39,<=50K
41,0,36651,5,14,2,3,0,4,1,0,1848,40,39,>50K
48,2,190072,7,10,0,3,1,4,1,0,0,50,39,>50K
29,2,49087,2,13,4,9,1,4,1,0,0,50,39,<=50K
34,2,118605,0,12,2,9,0,4,1,0,0,55,39,<=50K
49,4,377622,0,12,0,11,1,4,1,0,0,50,39,<=50K
49,2,157272,4,9,5,11,4,4,1,0,0,50,39,<=50K
30,2,78530,4,9,4,5,1,4,1,0,0,40,39,<=50K
28,2,190391,2,13,4,11,1,4,1,0,0,40,39,<=50K
62,5,162678,2,13,2,3,0,4,1,0,0,40,39,<=50K
41,2,103980,7,10,2,9,0,4,1,0,0,52,39,<=50K
20,2,293726,7,10,4,2,1,4,1,0,0,40,39,<=50K
30,2,207668,2,13,4,12,1,4,1,0,0,60,18,<=50K
29,0,41013,6,15,4,9,1,4,0,0,0,55,39,<=50K
50,2,188186,5,14,0,11,1,4,0,0,1590,45,39,<=50K
44,0,320071,4,9,2,2,0,4,1,0,0,40,39,>50K
25,2,306908,2,13,2,9,0,4,1,0,0,45,39,>50K
62,2,167652,1,11,0,11,1,4,0,0,0,40,39,<=50K
57,2,173580,7,10,6,6,4,4,0,0,0,40,39,<=50K
35,2,273612,2,13,4,3,1,4,1,0,0,45,39,<=50K
26,2,195555,2,13,4,11,1,4,0,0,0,40,39,<=50K
22,2,418405,7,10,2,2,0,4,1,0,0,40,39,<=50K
62,1,41793,5,14,5,9,1,4,0,0,0,50,0,<=50K
26,2,183965,4,9,4,2,1,4,1,0,0,40,39,<=50K
44,2,198096,2,13,2,11,0,4,1,7688,0,40,39,>50K
66,4,97847,2,13,2,11,0,4,1,0,0,50,39,<=50K
54,3,298215,2,13,2,3,0,4,1,0,0,50,39,>50K
37,2,295127,4,9,4,6,1,4,1,0,0,40,39,<=50K
38,2,368140,2,13,2,3,0,4,1,0,0,50,39,>50K
37,4,187411,2,13,2,13,0,4,1,0,0,50,0,<=50K
22,6,121070,7,10,4,14,3,4,1,0,0,35,39,<=50K
42,0,294431,5,14,2,9,0,4,1,0,0,40,39,<=50K
47,0,202560,2,13,2,3,5,4,0,0,0,40,39,>50K
34,2,346122,4,9,4,12,1,4,1,0,0,40,39,<=50K
62,3,236096,4,9,0,3,1,2,1,0,0,40,39,<=50K
35,2,187711,4,9,2,2,0,4,1,0,0,40,39,<=50K
37,2,238959,4,9,2,0,5,4,0,0,0,40,39,<=50K
47,2,93557,4,9,2,4,0,4,1,0,0,40,39,<=50K
37,2,329980,7,10,2,2,0,4,1,0,0,40,39,<=50K
22,2,125010,1,11,4,8,1,4,0,0,0,30,39,<=50K
31,2,289731,7,10,2,2,0,4,1,0,0,40,39,<=50K
63,2,206052,4,9,2,2,0,4,1,0,0,40,39,<=50K
44,6,268804,4,9,2,14,0,2,1,0,0,30,39,<=50K
35,4,199753,7,10,2,7,0,4,1,0,0,60,39,<=50K
50,1,92486,7,10,2,2,0,4,1,0,0,40,39,<=50K
33,2,112820,1,11,2,10,0,4,1,0,0,40,39,<=50K
47,2,89146,4,9,2,13,0,0,1,0,0,40,39,>50K
51,6,147015,7,10,0,14,1,2,1,0,0,50,39,<=50K
26,2,291968,2,13,4,9,1,4,1,0,0,40,39,<=50K
32,1,29235,7,10,2,10,5,4,0,0,0,40,10,>50K
55,2,238216,4,9,2,2,0,4,1,0,0,40,39,<=50K
36,5,323726,7,10,4,12,4,2,0,0,0,40,39,<=50K
54,2,141663,4,9,2,0,0,4,1,0,0,40,39,>50K
19,6,218471,4,9,4,14,3,4,0,0,1602,30,39,<=50K
32,2,118551,5,14,4,3,1,4,0,0,0,45,39,>50K
52,1,35092,3,16,2,3,0,4,1,0,0,40,39,>50K
39,0,206190,4,9,4,3,4,4,0,0,0,45,39,<=50K
59,4,178353,4,9,2,3,0,4,1,0,0,50,39,>50K
55,0,169133,2,13,0,9,4,4,1,0,0,40,39,<=50K
54,4,103179,4,9,2,13,0,4,1,0,0,60,39,>50K
31,2,354464,4,9,2,7,0,4,1,0,0,40,39,<=50K
30,2,60426,4,9,2,0,3,0,0,0,0,40,39,<=50K
47,0,98726,2,13,3,3,1,4,0,0,0,40,39,<=50K
31,2,133861,0,12,0,3,1,4,1,0,0,40,39,<=50K
32,4,180303,2,13,0,2,4,1,1,0,0,47,20,<=50K
33,2,221324,1,11,4,6,4,2,0,0,0,40,39,<=50K
31,2,325658,4,9,0,2,4,4,1,0,0,40,39,<=50K
32,2,210562,4,9,2,6,0,4,1,0,0,40,39,<=50K
46,2,152249,4,9,3,7,1,4,1,0,0,35,26,<=50K
41,5,48997,4,9,2,13,0,2,1,0,0,40,39,<=50K
39,2,243409,4,9,2,3,0,4,1,0,0,60,39,>50K
45,4,182677,4,9,3,2,1,1,1,0,0,40,37,<=50K
47,2,105381,4,9,0,11,1,4,0,0,0,40,39,<=50K
42,2,210275,5,14,0,12,4,2,0,4687,0,35,39,>50K
53,2,150980,7,10,2,6,0,4,1,3137,0,40,39,<=50K
38,3,141584,4,9,0,11,4,4,1,0,0,55,39,<=50K
26,2,132572,2,13,4,0,3,2,0,0,0,32,39,<=50K
47,2,238185,2,13,0,0,1,4,0,0,0,40,39,<=50K
32,5,213389,7,10,0,10,4,4,0,0,1726,38,39,<=50K
48,3,287647,3,16,2,9,0,4,1,7688,0,55,39,>50K
58,3,143266,2,13,2,9,0,4,1,0,0,40,39,<=50K
40,2,287079,4,9,4,4,1,4,1,0,0,55,39,<=50K
33,2,223212,4,9,0,2,4,4,1,0,0,40,39,<=50K
49,4,182211,4,9,6,4,1,4,1,0,0,55,39,<=50K
25,2,305472,0,12,4,6,3,2,1,0,0,48,39,<=50K
29,2,40295,4,9,2,9,0,4,1,0,0,40,39,<=50K
28,2,112403,4,9,4,2,4,4,1,2354,0,40,39,<=50K
59,2,31137,4,9,2,2,0,4,1,0,0,40,39,>50K
28,6,127833,4,9,4,14,4,2,0,0,0,40,39,<=50K
40,2,240027,7,10,4,11,4,2,0,0,0,45,39,<=50K
28,2,129882,7,10,4,0,4,2,0,0,0,40,39,<=50K
48,6,355890,2,13,2,14,0,4,1,0,0,55,39,>50K
19,2,146679,7,10,4,3,3,2,1,0,0,30,39,<=50K
24,0,42251,2,13,4,9,1,4,0,0,0,30,39,<=50K
31,2,113838,4,9,2,6,0,4,1,0,0,45,39,<=50K
28,4,282398,4,9,0,2,1,4,1,0,0,35,39,<=50K
41,2,33331,4,9,2,2,0,4,1,0,0,45,39,<=50K
23,0,41031,7,10,4,11,1,4,0,0,0,35,39,<=50K
46,2,155489,4,9,2,6,0,4,1,0,0,43,39,>50K
34,2,174789,7,10,2,7,0,4,1,0,0,50,39,<=50K
47,1,203067,2,13,0,9,1,4,1,0,0,50,39,<=50K
45,2,216626,4,9,6,6,4,3,1,0,0,40,4,<=50K
35,2,93034,4,9,4,6,1,1,1,0,0,40,1,<=50K
59,4,188003,2,13,6,9,1,4,0,0,0,50,39,>50K
46,1,65535,2,13,2,3,0,4,1,0,0,48,39,>50K
39,2,366757,4,9,2,2,0,4,1,0,0,35,39,<=50K
23,2,414545,7,10,4,6,3,2,1,0,0,40,39,<=50K
25,2,295919,0,12,4,0,4,4,0,0,0,40,39,<=50K
25,2,476334,4,9,2,11,0,4,1,0,0,48,39,<=50K
32,2,255424,2,13,2,11,0,4,1,0,0,60,39,>50K
34,1,175856,7,10,4,2,1,4,1,0,0,40,39,<=50K
40,2,124692,2,13,2,3,0,4,1,0,0,40,39,>50K
33,2,118551,4,9,0,0,4,4,0,0,0,40,39,<=50K
31,2,288566,2,13,2,12,0,4,1,0,0,43,39,>50K
22,2,39432,4,9,2,2,0,4,1,0,0,40,39,<=50K
29,2,138537,1,11,2,2,0,1,1,0,0,40,25,<=50K
37,6,299090,4,9,0,14,1,4,0,0,0,30,39,<=50K
46,2,269045,6,15,2,9,0,2,1,0,0,40,39,>50K
47,0,323798,2,13,2,3,0,4,1,0,0,40,39,>50K
55,2,463072,2,13,2,9,0,4,1,0,0,60,39,>50K
32,2,199655,7,10,2,0,5,3,0,0,1740,40,0,<=50K
25,3,98756,7,10,0,0,3,4,0,0,0,50,39,<=50K
50,5,161075,4,9,6,12,4,2,0,0,0,40,39,<=50K
23,2,117606,2,13,4,9,1,4,0,0,0,40,39,<=50K
51,6,177487,4,9,2,14,0,4,1,0,0,40,39,<=50K
37,2,60313,4,9,4,2,4,4,1,0,0,40,39,<=50K
25,4,113948,1,11,2,7,5,4,0,0,0,45,39,<=50K
21,2,147655,4,9,4,0,3,4,0,0,0,40,39,<=50K
41,4,38876,1,11,2,4,0,4,1,0,0,60,39,<=50K
55,2,117299,4,9,2,2,0,4,1,7688,0,40,39,>50K
24,2,136310,7,10,2,12,0,4,1,0,0,40,39,<=50K
41,0,153132,2,13,2,9,0,4,1,0,0,38,39,>50K
23,2,197552,7,10,4,11,3,4,0,0,0,35,39,<=50K
33,2,69748,4,9,2,3,5,4,0,0,0,40,39,<=50K
29,2,175738,2,13,4,3,1,4,0,0,0,45,39,>50K
50,5,78649,7,10,3,0,4,0,0,0,0,40,39,<=50K
48,2,155659,1,11,2,2,0,4,1,7688,0,40,39,>50K
40,2,144928,7,10,0,2,1,4,1,0,0,40,39,<=50K
44,0,191295,2,13,2,3,0,2,1,0,0,48,39,<=50K
32,2,279173,2,13,0,11,1,4,1,0,0,45,39,<=50K
44,0,469454,1,11,2,10,0,4,1,7298,0,48,39,>50K
39,1,164156,0,12,0,7,4,4,0,0,0,55,39,<=50K
59,2,196482,4,9,6,0,4,4,0,0,0,40,39,<=50K
31,2,176185,5,14,2,3,0,4,1,0,0,60,10,>50K
34,2,287315,4,9,0,6,1,4,1,0,0,40,39,<=50K
20,2,117210,4,9,4,5,3,4,1,0,0,40,39,<=50K
33,2,41610,2,13,2,9,0,4,1,0,0,40,39,<=50K
31,2,80511,0,12,0,12,1,4,0,0,0,44,39,<=50K
39,2,219155,4,9,2,6,0,4,1,0,0,43,39,<=50K
35,2,106347,4,9,2,3,0,4,1,0,0,45,39,<=50K
37,4,68899,4,9,2,2,0,4,1,0,2129,40,39,<=50K
44,4,163985,6,15,2,9,0,4,1,0,0,32,39,>50K
